,Unnamed: 0,timestamp,energy,dry_temp,relative_humid,glob_hor_rad,direc_norm_rad,diff_hor_rad,wind_dir,wind_speed
14543,17807,2019-10-03 11:45:00,24.997326,7.2,63,235,0,235,340,3.6
14544,17808,2019-10-03 12:00:00,24.07792,8.3,61,366,3,364,10,3.6
14545,17809,2019-10-03 12:15:00,23.114491,8.3,61,366,3,364,10,3.6
14546,17810,2019-10-03 12:30:00,23.425438,8.3,61,366,3,364,10,3.6
14547,17811,2019-10-03 12:45:00,24.153925,8.3,61,366,3,364,10,3.6
14548,17812,2019-10-03 13:00:00,24.450624,10.0,57,395,5,391,110,2.1
14549,17813,2019-10-03 13:15:00,24.102426,10.0,57,395,5,391,110,2.1
14550,17814,2019-10-03 13:30:00,23.902886,10.0,57,395,5,391,110,2.1
14551,17815,2019-10-03 13:45:00,24.408267,10.0,57,395,5,391,110,2.1
14552,17816,2019-10-03 14:00:00,25.028999,11.7,53,381,33,359,320,5.2
14553,17817,2019-10-03 14:15:00,25.436079,11.7,53,381,33,359,320,5.2
14554,17818,2019-10-03 14:30:00,26.343393,11.7,53,381,33,359,320,5.2
14555,17819,2019-10-03 14:45:00,26.657113,11.7,53,381,33,359,320,5.2
14556,17820,2019-10-03 15:00:00,26.898516,12.2,53,488,660,128,360,4.6
14557,17821,2019-10-03 15:15:00,26.769428,12.2,53,488,660,128,360,4.6
14558,17822,2019-10-03 15:30:00,26.345027,12.2,53,488,660,128,360,4.6
14559,17823,2019-10-03 15:45:00,25.75068,12.2,53,488,660,128,360,4.6
14560,17824,2019-10-03 16:00:00,16.77935,12.2,53,296,531,85,350,4.6
14561,17825,2019-10-03 16:15:00,16.603417999999998,12.2,53,296,531,85,350,4.6
14562,17826,2019-10-03 16:30:00,15.818534,12.2,53,296,531,85,350,4.6
14563,17827,2019-10-03 16:45:00,16.840107999999997,12.2,53,296,531,85,350,4.6
14564,17828,2019-10-03 17:00:00,17.634836,10.6,59,97,212,50,310,6.7
14565,17829,2019-10-03 17:15:00,17.518673000000003,10.6,59,97,212,50,310,6.7
14566,17830,2019-10-03 17:30:00,17.241132,10.6,59,97,212,50,310,6.7
14567,17831,2019-10-03 17:45:00,19.294239,10.6,59,97,212,50,310,6.7
14568,17832,2019-10-03 18:00:00,19.016044,10.0,61,3,0,3,320,5.2
14569,17833,2019-10-03 18:15:00,18.880303,10.0,61,3,0,3,320,5.2
14570,17834,2019-10-03 18:30:00,18.978584,10.0,61,3,0,3,320,5.2
14571,17835,2019-10-03 18:45:00,19.031825,10.0,61,3,0,3,320,5.2
14572,17836,2019-10-03 19:00:00,18.6514,8.9,66,0,0,0,0,0.0
14573,17837,2019-10-03 19:15:00,19.086894,8.9,66,0,0,0,0,0.0
14574,17838,2019-10-03 19:30:00,18.7253,8.9,66,0,0,0,0,0.0
14575,17839,2019-10-03 19:45:00,18.742,8.9,66,0,0,0,0,0.0
14576,17840,2019-10-03 20:00:00,18.7527,9.4,64,0,0,0,320,2.1
14577,17841,2019-10-03 20:15:00,18.7645,9.4,64,0,0,0,320,2.1
14578,17842,2019-10-03 20:30:00,18.7751,9.4,64,0,0,0,320,2.1
14579,17843,2019-10-03 20:45:00,18.7836,9.4,64,0,0,0,320,2.1
14580,17844,2019-10-03 21:00:00,18.7915,8.3,71,0,0,0,360,3.6
14581,17845,2019-10-03 21:15:00,18.7979,8.3,71,0,0,0,360,3.6
14582,17846,2019-10-03 21:30:00,18.8046,8.3,71,0,0,0,360,3.6
14583,17847,2019-10-03 21:45:00,18.8106,8.3,71,0,0,0,360,3.6
14584,17848,2019-10-03 22:00:00,19.189895,7.8,74,0,0,0,320,1.5
14585,17849,2019-10-03 22:15:00,18.8284,7.8,74,0,0,0,320,1.5
14586,17850,2019-10-03 22:30:00,18.8373,7.8,74,0,0,0,320,1.5
14587,17851,2019-10-03 22:45:00,18.8423,7.8,74,0,0,0,320,1.5
14588,17852,2019-10-03 23:00:00,18.8525,7.8,74,0,0,0,10,2.1
14589,17853,2019-10-03 23:15:00,18.8563,7.8,74,0,0,0,10,2.1
14590,17854,2019-10-03 23:30:00,18.8395,7.8,74,0,0,0,10,2.1
14591,17855,2019-10-03 23:45:00,18.8169,7.8,74,0,0,0,10,2.1
14592,17856,2019-10-04 00:00:00,18.8045,6.7,80,0,0,0,360,2.6
14593,17857,2019-10-04 00:15:00,18.7981,6.7,80,0,0,0,360,2.6
14594,17858,2019-10-04 00:30:00,18.7207,6.7,80,0,0,0,360,2.6
14595,17859,2019-10-04 00:45:00,19.049196,6.7,80,0,0,0,360,2.6
14596,17860,2019-10-04 01:00:00,18.6268,5.6,86,0,0,0,320,2.1
14597,17861,2019-10-04 01:15:00,18.611,5.6,86,0,0,0,320,2.1
14598,17862,2019-10-04 01:30:00,18.6195,5.6,86,0,0,0,320,2.1
14599,17863,2019-10-04 01:45:00,18.6156,5.6,86,0,0,0,320,2.1
14600,17864,2019-10-04 02:00:00,18.6334,5.6,89,0,0,0,330,4.1
14601,17865,2019-10-04 02:15:00,18.6459,5.6,89,0,0,0,330,4.1
14602,17866,2019-10-04 02:30:00,19.88346,5.6,89,0,0,0,330,4.1
14603,17867,2019-10-04 02:45:00,20.02823,5.6,89,0,0,0,330,4.1
14604,17868,2019-10-04 03:00:00,26.03042,5.0,86,0,0,0,310,2.6
14605,17869,2019-10-04 03:15:00,24.4249,5.0,86,0,0,0,310,2.6
14606,17870,2019-10-04 03:30:00,25.51798,5.0,86,0,0,0,310,2.6
14607,17871,2019-10-04 03:45:00,25.52708,5.0,86,0,0,0,310,2.6
14608,17872,2019-10-04 04:00:00,26.64319,4.4,82,0,0,0,310,3.1
14609,17873,2019-10-04 04:15:00,27.07016,4.4,82,0,0,0,310,3.1
14610,17874,2019-10-04 04:30:00,27.16736,4.4,82,0,0,0,310,3.1
14611,17875,2019-10-04 04:45:00,27.61975,4.4,82,0,0,0,310,3.1
14612,17876,2019-10-04 05:00:00,28.89806,4.4,82,0,0,0,310,2.6
14613,17877,2019-10-04 05:15:00,29.03194,4.4,82,0,0,0,310,2.6
14614,17878,2019-10-04 05:30:00,29.66053,4.4,82,0,0,0,310,2.6
14615,17879,2019-10-04 05:45:00,30.687590000000004,4.4,82,0,0,0,310,2.6
14616,17880,2019-10-04 06:00:00,31.58566,3.9,86,0,0,0,160,1.5
14617,17881,2019-10-04 06:15:00,29.42258,3.9,86,0,0,0,160,1.5
14618,17882,2019-10-04 06:30:00,30.41206,3.9,86,0,0,0,160,1.5
14619,17883,2019-10-04 06:45:00,31.00494,3.9,86,0,0,0,160,1.5
14620,17884,2019-10-04 07:00:00,31.62411,5.6,79,51,253,26,350,4.1
14621,17885,2019-10-04 07:15:00,32.599000000000004,5.6,79,51,253,26,350,4.1
14622,17886,2019-10-04 07:30:00,33.15366,5.6,79,51,253,26,350,4.1
14623,17887,2019-10-04 07:45:00,33.43976,5.6,79,51,253,26,350,4.1
14624,17888,2019-10-04 08:00:00,33.8108,8.3,66,238,739,31,120,1.5
14625,17889,2019-10-04 08:15:00,34.84657,8.3,66,238,739,31,120,1.5
14626,17890,2019-10-04 08:30:00,35.77014,8.3,66,238,739,31,120,1.5
14627,17891,2019-10-04 08:45:00,36.00863,8.3,66,238,739,31,120,1.5
14628,17892,2019-10-04 09:00:00,35.84493,11.7,59,474,898,72,160,4.1
14629,17893,2019-10-04 09:15:00,36.03313000000001,11.7,59,474,898,72,160,4.1
14630,17894,2019-10-04 09:30:00,36.31984,11.7,59,474,898,72,160,4.1
14631,17895,2019-10-04 09:45:00,36.229929,11.7,59,474,898,72,160,4.1
14632,17896,2019-10-04 10:00:00,36.209726,16.1,46,587,900,63,210,2.6
14633,17897,2019-10-04 10:15:00,36.75905,16.1,46,587,900,63,210,2.6
14634,17898,2019-10-04 10:30:00,36.85236,16.1,46,587,900,63,210,2.6
14635,17899,2019-10-04 10:45:00,36.740262,16.1,46,587,900,63,210,2.6
14636,17900,2019-10-04 11:00:00,36.73503,19.4,32,752,586,357,160,2.6
14637,17901,2019-10-04 11:15:00,36.21174,19.4,32,752,586,357,160,2.6
14638,17902,2019-10-04 11:30:00,35.747787,19.4,32,752,586,357,160,2.6
14639,17903,2019-10-04 11:45:00,31.220221,19.4,32,752,586,357,160,2.6
14640,17904,2019-10-04 12:00:00,30.32775,19.4,33,557,323,326,240,2.1
14641,17905,2019-10-04 12:15:00,29.262794,19.4,33,557,323,326,240,2.1
14642,17906,2019-10-04 12:30:00,29.140239,19.4,33,557,323,326,240,2.1
14643,17907,2019-10-04 12:45:00,29.435041,19.4,33,557,323,326,240,2.1
14644,17908,2019-10-04 13:00:00,29.561977,20.6,34,353,93,287,0,0.0
14645,17909,2019-10-04 13:15:00,29.185045,20.6,34,353,93,287,0,0.0
14646,17910,2019-10-04 13:30:00,29.02419,20.6,34,353,93,287,0,0.0
14647,17911,2019-10-04 13:45:00,29.007226,20.6,34,353,93,287,0,0.0
14648,17912,2019-10-04 14:00:00,29.078268,20.6,34,218,1,217,60,4.1
14649,17913,2019-10-04 14:15:00,28.729948,20.6,34,218,1,217,60,4.1
14650,17914,2019-10-04 14:30:00,28.677627,20.6,34,218,1,217,60,4.1
14651,17915,2019-10-04 14:45:00,28.887514000000003,20.6,34,218,1,217,60,4.1
14652,17916,2019-10-04 15:00:00,29.110796,20.6,36,254,22,242,40,3.1
14653,17917,2019-10-04 15:15:00,29.167147,20.6,36,254,22,242,40,3.1
14654,17918,2019-10-04 15:30:00,29.081377,20.6,36,254,22,242,40,3.1
14655,17919,2019-10-04 15:45:00,28.565445,20.6,36,254,22,242,40,3.1
14656,17920,2019-10-04 16:00:00,16.079518,21.1,38,200,103,160,50,5.2
14657,17921,2019-10-04 16:15:00,16.612491,21.1,38,200,103,160,50,5.2
14658,17922,2019-10-04 16:30:00,15.818596,21.1,38,200,103,160,50,5.2
14659,17923,2019-10-04 16:45:00,15.693911,21.1,38,200,103,160,50,5.2
14660,17924,2019-10-04 17:00:00,17.693341,19.4,44,73,21,68,50,6.7
14661,17925,2019-10-04 17:15:00,18.148795,19.4,44,73,21,68,50,6.7
14662,17926,2019-10-04 17:30:00,17.527876,19.4,44,73,21,68,50,6.7
14663,17927,2019-10-04 17:45:00,19.650426,19.4,44,73,21,68,50,6.7
14664,17928,2019-10-04 18:00:00,19.359981,17.2,50,7,4,7,50,5.2
14665,17929,2019-10-04 18:15:00,19.218387,17.2,50,7,4,7,50,5.2
14666,17930,2019-10-04 18:30:00,19.314771000000004,17.2,50,7,4,7,50,5.2
14667,17931,2019-10-04 18:45:00,19.368125,17.2,50,7,4,7,50,5.2
14668,17932,2019-10-04 19:00:00,18.9847,15.0,56,0,0,0,300,3.6
14669,17933,2019-10-04 19:15:00,19.0447,15.0,56,0,0,0,300,3.6
14670,17934,2019-10-04 19:30:00,19.417507,15.0,56,0,0,0,300,3.6
14671,17935,2019-10-04 19:45:00,19.0583,15.0,56,0,0,0,300,3.6
14672,17936,2019-10-04 20:00:00,19.0705,13.9,60,0,0,0,350,3.1
14673,17937,2019-10-04 20:15:00,19.078,13.9,60,0,0,0,350,3.1
14674,17938,2019-10-04 20:30:00,19.0767,13.9,60,0,0,0,350,3.1
14675,17939,2019-10-04 20:45:00,19.0774,13.9,60,0,0,0,350,3.1
14676,17940,2019-10-04 21:00:00,19.0768,12.2,64,0,0,0,30,1.5
14677,17941,2019-10-04 21:15:00,19.0631,12.2,64,0,0,0,30,1.5
14678,17942,2019-10-04 21:30:00,19.051,12.2,64,0,0,0,30,1.5
14679,17943,2019-10-04 21:45:00,19.0277,12.2,64,0,0,0,30,1.5
14680,17944,2019-10-04 22:00:00,19.0007,10.0,74,0,0,0,130,1.5
14681,17945,2019-10-04 22:15:00,19.332608,10.0,74,0,0,0,130,1.5
14682,17946,2019-10-04 22:30:00,18.9257,10.0,74,0,0,0,130,1.5
14683,17947,2019-10-04 22:45:00,18.926,10.0,74,0,0,0,130,1.5
14684,17948,2019-10-04 23:00:00,18.9431,10.0,77,0,0,0,180,2.1
14685,17949,2019-10-04 23:15:00,18.9559,10.0,77,0,0,0,180,2.1
14686,17950,2019-10-04 23:30:00,18.9338,10.0,77,0,0,0,180,2.1
14687,17951,2019-10-04 23:45:00,18.9206,10.0,77,0,0,0,180,2.1
14688,17952,2019-10-05 00:00:00,18.9076,9.4,83,0,0,0,160,2.6
14689,17953,2019-10-05 00:15:00,18.8991,9.4,83,0,0,0,160,2.6
14690,17954,2019-10-05 00:30:00,18.8301,9.4,83,0,0,0,160,2.6
14691,17955,2019-10-05 00:45:00,18.7891,9.4,83,0,0,0,160,2.6
14692,17956,2019-10-05 01:00:00,19.115610000000004,9.4,80,0,0,0,130,2.6
14693,17957,2019-10-05 01:15:00,18.7283,9.4,80,0,0,0,130,2.6
14694,17958,2019-10-05 01:30:00,18.7416,9.4,80,0,0,0,130,2.6
14695,17959,2019-10-05 01:45:00,18.7361,9.4,80,0,0,0,130,2.6
14696,17960,2019-10-05 02:00:00,18.7598,8.9,80,0,0,0,110,2.6
14697,17961,2019-10-05 02:15:00,18.7783,8.9,80,0,0,0,110,2.6
14698,17962,2019-10-05 02:30:00,19.987070000000003,8.9,80,0,0,0,110,2.6
14699,17963,2019-10-05 02:45:00,20.16976,8.9,80,0,0,0,110,2.6
14700,17964,2019-10-05 03:00:00,26.838214,8.9,74,0,0,0,160,3.1
14701,17965,2019-10-05 03:15:00,24.926019,8.9,74,0,0,0,160,3.1
14702,17966,2019-10-05 03:30:00,25.421412,8.9,74,0,0,0,160,3.1
14703,17967,2019-10-05 03:45:00,25.508856,8.9,74,0,0,0,160,3.1
14704,17968,2019-10-05 04:00:00,26.225756,8.3,71,0,0,0,80,4.6
14705,17969,2019-10-05 04:15:00,26.96327,8.3,71,0,0,0,80,4.6
14706,17970,2019-10-05 04:30:00,27.683647,8.3,71,0,0,0,80,4.6
14707,17971,2019-10-05 04:45:00,28.278129,8.3,71,0,0,0,80,4.6
14708,17972,2019-10-05 05:00:00,29.85101,9.4,50,0,0,0,120,4.1
14709,17973,2019-10-05 05:15:00,30.28601,9.4,50,0,0,0,120,4.1
14710,17974,2019-10-05 05:30:00,30.997034,9.4,50,0,0,0,120,4.1
14711,17975,2019-10-05 05:45:00,31.863950000000003,9.4,50,0,0,0,120,4.1
14712,17976,2019-10-05 06:00:00,32.84481,8.3,52,0,0,0,120,3.1
14713,17977,2019-10-05 06:15:00,30.718127,8.3,52,0,0,0,120,3.1
14714,17978,2019-10-05 06:30:00,31.66574,8.3,52,0,0,0,120,3.1
14715,17979,2019-10-05 06:45:00,32.25504,8.3,52,0,0,0,120,3.1
14716,17980,2019-10-05 07:00:00,32.875826,7.8,54,26,0,26,120,3.1
14717,17981,2019-10-05 07:15:00,33.654329999999995,7.8,54,26,0,26,120,3.1
14718,17982,2019-10-05 07:30:00,34.06391,7.8,54,26,0,26,120,3.1
14719,17983,2019-10-05 07:45:00,34.22999,7.8,54,26,0,26,120,3.1
14720,17984,2019-10-05 08:00:00,34.80124,10.6,41,189,236,124,130,3.1
14721,17985,2019-10-05 08:15:00,35.45692,10.6,41,189,236,124,130,3.1
14722,17986,2019-10-05 08:30:00,36.35538,10.6,41,189,236,124,130,3.1
14723,17987,2019-10-05 08:45:00,36.22171,10.6,41,189,236,124,130,3.1
14724,17988,2019-10-05 09:00:00,35.9459,12.2,34,376,616,102,60,4.1
14725,17989,2019-10-05 09:15:00,36.07434,12.2,34,376,616,102,60,4.1
14726,17990,2019-10-05 09:30:00,36.33741,12.2,34,376,616,102,60,4.1
14727,17991,2019-10-05 09:45:00,36.12830300000001,12.2,34,376,616,102,60,4.1
14728,17992,2019-10-05 10:00:00,35.809557000000005,12.8,34,581,878,74,90,5.7
14729,17993,2019-10-05 10:15:00,36.17973,12.8,34,581,878,74,90,5.7
14730,17994,2019-10-05 10:30:00,36.02995,12.8,34,581,878,74,90,5.7
14731,17995,2019-10-05 10:45:00,35.774629000000004,12.8,34,581,878,74,90,5.7
14732,17996,2019-10-05 11:00:00,35.865230000000004,14.4,31,657,804,119,140,5.7
14733,17997,2019-10-05 11:15:00,35.68853,14.4,31,657,804,119,140,5.7
14734,17998,2019-10-05 11:30:00,35.57595,14.4,31,657,804,119,140,5.7
14735,17999,2019-10-05 11:45:00,31.144757,14.4,31,657,804,119,140,5.7
14736,18000,2019-10-05 12:00:00,30.51008,15.6,31,733,909,86,140,5.2
14737,18001,2019-10-05 12:15:00,29.812089,15.6,31,733,909,86,140,5.2
14738,18002,2019-10-05 12:30:00,29.815451000000003,15.6,31,733,909,86,140,5.2
14739,18003,2019-10-05 12:45:00,30.283003,15.6,31,733,909,86,140,5.2
14740,18004,2019-10-05 13:00:00,30.863211,16.7,27,710,884,89,150,2.1
14741,18005,2019-10-05 13:15:00,30.672546,16.7,27,710,884,89,150,2.1
14742,18006,2019-10-05 13:30:00,30.542757,16.7,27,710,884,89,150,2.1
14743,18007,2019-10-05 13:45:00,30.516991,16.7,27,710,884,89,150,2.1
14744,18008,2019-10-05 14:00:00,30.61871,17.8,23,635,850,90,130,3.1
14745,18009,2019-10-05 14:15:00,30.183911,17.8,23,635,850,90,130,3.1
14746,18010,2019-10-05 14:30:00,29.982138,17.8,23,635,850,90,130,3.1
14747,18011,2019-10-05 14:45:00,30.009846,17.8,23,635,850,90,130,3.1
14748,18012,2019-10-05 15:00:00,30.031711,17.2,24,488,660,136,60,3.6
14749,18013,2019-10-05 15:15:00,30.156808,17.2,24,488,660,136,60,3.6
14750,18014,2019-10-05 15:30:00,30.053973000000003,17.2,24,488,660,136,60,3.6
14751,18015,2019-10-05 15:45:00,29.680979,17.2,24,488,660,136,60,3.6
14752,18016,2019-10-05 16:00:00,18.675187,17.2,23,314,560,97,120,2.1
14753,18017,2019-10-05 16:15:00,19.217538,17.2,23,314,560,97,120,2.1
14754,18018,2019-10-05 16:30:00,18.801378,17.2,23,314,560,97,120,2.1
14755,18019,2019-10-05 16:45:00,19.489197,17.2,23,314,560,97,120,2.1
14756,18020,2019-10-05 17:00:00,18.78926,16.1,28,86,103,64,20,5.2
14757,18021,2019-10-05 17:15:00,18.549010000000003,16.1,28,86,103,64,20,5.2
14758,18022,2019-10-05 17:30:00,18.082733,16.1,28,86,103,64,20,5.2
14759,18023,2019-10-05 17:45:00,20.024468,16.1,28,86,103,64,20,5.2
14760,18024,2019-10-05 18:00:00,19.655758,15.0,30,8,0,8,50,4.6
14761,18025,2019-10-05 18:15:00,19.510297,15.0,30,8,0,8,50,4.6
14762,18026,2019-10-05 18:30:00,19.613196,15.0,30,8,0,8,50,4.6
14763,18027,2019-10-05 18:45:00,19.661006,15.0,30,8,0,8,50,4.6
14764,18028,2019-10-05 19:00:00,19.2994,13.9,29,0,0,0,80,2.1
14765,18029,2019-10-05 19:15:00,19.2992,13.9,29,0,0,0,80,2.1
14766,18030,2019-10-05 19:30:00,19.565194,13.9,29,0,0,0,80,2.1
14767,18031,2019-10-05 19:45:00,19.1931,13.9,29,0,0,0,80,2.1
14768,18032,2019-10-05 20:00:00,19.1822,11.1,35,0,0,0,200,3.6
14769,18033,2019-10-05 20:15:00,19.1593,11.1,35,0,0,0,200,3.6
14770,18034,2019-10-05 20:30:00,19.14,11.1,35,0,0,0,200,3.6
14771,18035,2019-10-05 20:45:00,19.1209,11.1,35,0,0,0,200,3.6
14772,18036,2019-10-05 21:00:00,19.1013,10.0,41,0,0,0,120,3.1
14773,18037,2019-10-05 21:15:00,19.0745,10.0,41,0,0,0,120,3.1
14774,18038,2019-10-05 21:30:00,19.0584,10.0,41,0,0,0,120,3.1
14775,18039,2019-10-05 21:45:00,19.0259,10.0,41,0,0,0,120,3.1
14776,18040,2019-10-05 22:00:00,18.998900000000003,8.9,41,0,0,0,90,2.6
14777,18041,2019-10-05 22:15:00,19.335496,8.9,41,0,0,0,90,2.6
14778,18042,2019-10-05 22:30:00,18.951400000000003,8.9,41,0,0,0,90,2.6
14779,18043,2019-10-05 22:45:00,18.9662,8.9,41,0,0,0,90,2.6
14780,18044,2019-10-05 23:00:00,18.9634,6.1,53,0,0,0,70,3.1
14781,18045,2019-10-05 23:15:00,18.9763,6.1,53,0,0,0,70,3.1
14782,18046,2019-10-05 23:30:00,18.954,6.1,53,0,0,0,70,3.1
14783,18047,2019-10-05 23:45:00,18.9316,6.1,53,0,0,0,70,3.1
14784,18048,2019-10-06 00:00:00,18.9211,5.6,58,0,0,0,160,3.1
14785,18049,2019-10-06 00:15:00,18.9101,5.6,58,0,0,0,160,3.1
14786,18050,2019-10-06 00:30:00,18.8318,5.6,58,0,0,0,160,3.1
14787,18051,2019-10-06 00:45:00,18.7873,5.6,58,0,0,0,160,3.1
14788,18052,2019-10-06 01:00:00,19.107097,4.4,68,0,0,0,140,1.5
14789,18053,2019-10-06 01:15:00,18.7188,4.4,68,0,0,0,140,1.5
14790,18054,2019-10-06 01:30:00,18.7277,4.4,68,0,0,0,140,1.5
14791,18055,2019-10-06 01:45:00,18.7205,4.4,68,0,0,0,140,1.5
14792,18056,2019-10-06 02:00:00,18.7465,3.3,70,0,0,0,270,2.6
14793,18057,2019-10-06 02:15:00,18.7513,3.3,70,0,0,0,270,2.6
14794,18058,2019-10-06 02:30:00,19.93258,3.3,70,0,0,0,270,2.6
14795,18059,2019-10-06 02:45:00,20.13576,3.3,70,0,0,0,270,2.6
14796,18060,2019-10-06 03:00:00,25.8033,2.2,70,0,0,0,350,1.5
14797,18061,2019-10-06 03:15:00,24.067387,2.2,70,0,0,0,350,1.5
14798,18062,2019-10-06 03:30:00,25.015241,2.2,70,0,0,0,350,1.5
14799,18063,2019-10-06 03:45:00,25.071285000000003,2.2,70,0,0,0,350,1.5
14800,18064,2019-10-06 04:00:00,25.971470000000004,1.7,79,0,0,0,210,2.1
14801,18065,2019-10-06 04:15:00,26.94214,1.7,79,0,0,0,210,2.1
14802,18066,2019-10-06 04:30:00,27.56939,1.7,79,0,0,0,210,2.1
14803,18067,2019-10-06 04:45:00,28.02169,1.7,79,0,0,0,210,2.1
14804,18068,2019-10-06 05:00:00,29.308090000000004,1.7,82,0,0,0,140,2.6
14805,18069,2019-10-06 05:15:00,29.60909,1.7,82,0,0,0,140,2.6
14806,18070,2019-10-06 05:30:00,30.30488,1.7,82,0,0,0,140,2.6
14807,18071,2019-10-06 05:45:00,31.10098,1.7,82,0,0,0,140,2.6
14808,18072,2019-10-06 06:00:00,32.1145,2.2,79,0,0,0,220,3.1
14809,18073,2019-10-06 06:15:00,29.99678,2.2,79,0,0,0,220,3.1
14810,18074,2019-10-06 06:30:00,30.92592,2.2,79,0,0,0,220,3.1
14811,18075,2019-10-06 06:45:00,31.6715,2.2,79,0,0,0,220,3.1
14812,18076,2019-10-06 07:00:00,32.63501,4.4,68,54,374,17,200,2.6
14813,18077,2019-10-06 07:15:00,33.62285,4.4,68,54,374,17,200,2.6
14814,18078,2019-10-06 07:30:00,34.15267,4.4,68,54,374,17,200,2.6
14815,18079,2019-10-06 07:45:00,34.54152,4.4,68,54,374,17,200,2.6
14816,18080,2019-10-06 08:00:00,35.161770000000004,8.3,52,247,770,37,180,3.6
14817,18081,2019-10-06 08:15:00,36.04511,8.3,52,247,770,37,180,3.6
14818,18082,2019-10-06 08:30:00,36.55453,8.3,52,247,770,37,180,3.6
14819,18083,2019-10-06 08:45:00,36.55855,8.3,52,247,770,37,180,3.6
14820,18084,2019-10-06 09:00:00,36.2966,11.1,43,453,857,76,40,1.5
14821,18085,2019-10-06 09:15:00,36.338,11.1,43,453,857,76,40,1.5
14822,18086,2019-10-06 09:30:00,36.61815,11.1,43,453,857,76,40,1.5
14823,18087,2019-10-06 09:45:00,36.480430000000005,11.1,43,453,857,76,40,1.5
14824,18088,2019-10-06 10:00:00,36.084584,13.3,37,626,704,222,50,3.1
14825,18089,2019-10-06 10:15:00,36.44987999999999,13.3,37,626,704,222,50,3.1
14826,18090,2019-10-06 10:30:00,36.51347,13.3,37,626,704,222,50,3.1
14827,18091,2019-10-06 10:45:00,36.528515000000006,13.3,37,626,704,222,50,3.1
14828,18092,2019-10-06 11:00:00,36.89638,15.6,35,598,501,265,0,0.0
14829,18093,2019-10-06 11:15:00,36.955830000000006,15.6,35,598,501,265,0,0.0
14830,18094,2019-10-06 11:30:00,37.094399,15.6,35,598,501,265,0,0.0
14831,18095,2019-10-06 11:45:00,32.448569,15.6,35,598,501,265,0,0.0
14832,18096,2019-10-06 12:00:00,31.77312,17.2,30,774,989,75,240,2.1
14833,18097,2019-10-06 12:15:00,31.081179,17.2,30,774,989,75,240,2.1
14834,18098,2019-10-06 12:30:00,30.991972000000004,17.2,30,774,989,75,240,2.1
14835,18099,2019-10-06 12:45:00,31.281134,17.2,30,774,989,75,240,2.1
14836,18100,2019-10-06 13:00:00,31.611862,18.9,24,723,959,54,140,1.5
14837,18101,2019-10-06 13:15:00,31.398432,18.9,24,723,959,54,140,1.5
14838,18102,2019-10-06 13:30:00,31.248653,18.9,24,723,959,54,140,1.5
14839,18103,2019-10-06 13:45:00,31.189474,18.9,24,723,959,54,140,1.5
14840,18104,2019-10-06 14:00:00,31.163484,20.6,20,603,812,86,50,2.6
14841,18105,2019-10-06 14:15:00,30.862666,20.6,20,603,812,86,50,2.6
14842,18106,2019-10-06 14:30:00,30.605584,20.6,20,603,812,86,50,2.6
14843,18107,2019-10-06 14:45:00,30.621042000000003,20.6,20,603,812,86,50,2.6
14844,18108,2019-10-06 15:00:00,30.567276000000003,21.1,15,491,809,63,350,2.1
14845,18109,2019-10-06 15:15:00,30.662554,21.1,15,491,809,63,350,2.1
14846,18110,2019-10-06 15:30:00,30.428039,21.1,15,491,809,63,350,2.1
14847,18111,2019-10-06 15:45:00,30.061766,21.1,15,491,809,63,350,2.1
14848,18112,2019-10-06 16:00:00,19.036418,21.1,15,321,731,42,350,4.6
14849,18113,2019-10-06 16:15:00,19.55353,21.1,15,321,731,42,350,4.6
14850,18114,2019-10-06 16:30:00,19.038801000000003,21.1,15,321,731,42,350,4.6
14851,18115,2019-10-06 16:45:00,19.759765,21.1,15,321,731,42,350,4.6
14852,18116,2019-10-06 17:00:00,19.036772000000003,18.3,21,56,73,41,10,6.7
14853,18117,2019-10-06 17:15:00,18.801813,18.3,21,56,73,41,10,6.7
14854,18118,2019-10-06 17:30:00,18.333576,18.3,21,56,73,41,10,6.7
14855,18119,2019-10-06 17:45:00,20.278428,18.3,21,56,73,41,10,6.7
14856,18120,2019-10-06 18:00:00,19.890471,15.6,29,5,0,5,340,4.6
14857,18121,2019-10-06 18:15:00,19.61961,15.6,29,5,0,5,340,4.6
14858,18122,2019-10-06 18:30:00,19.693212000000003,15.6,29,5,0,5,340,4.6
14859,18123,2019-10-06 18:45:00,19.704618,15.6,29,5,0,5,340,4.6
14860,18124,2019-10-06 19:00:00,19.305,13.3,39,0,0,0,360,3.6
14861,18125,2019-10-06 19:15:00,19.3195,13.3,39,0,0,0,360,3.6
14862,18126,2019-10-06 19:30:00,19.2943,13.3,39,0,0,0,360,3.6
14863,18127,2019-10-06 19:45:00,19.629305,13.3,39,0,0,0,360,3.6
14864,18128,2019-10-06 20:00:00,19.2033,11.1,45,0,0,0,350,2.6
14865,18129,2019-10-06 20:15:00,19.2098,11.1,45,0,0,0,350,2.6
14866,18130,2019-10-06 20:30:00,19.2109,11.1,45,0,0,0,350,2.6
14867,18131,2019-10-06 20:45:00,19.2123,11.1,45,0,0,0,350,2.6
14868,18132,2019-10-06 21:00:00,19.216900000000003,10.6,48,0,0,0,210,1.5
14869,18133,2019-10-06 21:15:00,19.2386,10.6,48,0,0,0,210,1.5
14870,18134,2019-10-06 21:30:00,19.2554,10.6,48,0,0,0,210,1.5
14871,18135,2019-10-06 21:45:00,19.288,10.6,48,0,0,0,210,1.5
